time/s	Ewe/V	I/mA	
5.058045872223011E+002	1.3690323E+000	3.9479413E+002
5.059045872197748E+002	1.3691276E+000	3.9415778E+002
5.060045872172486E+002	1.3691086E+000	3.9555780E+002
5.061045872147224E+002	1.3690323E+000	3.9466690E+002
5.062045872121962E+002	1.3692039E+000	3.9428510E+002
5.063045872096700E+002	1.3691086E+000	3.9326688E+002
5.064045872071438E+002	1.3692803E+000	3.9415778E+002
5.065045872046176E+002	1.3691467E+000	3.9479413E+002
5.066045872020914E+002	1.3691658E+000	3.9530325E+002
5.067045871995651E+002	1.3690895E+000	3.9543051E+002
5.068045871970389E+002	1.3690895E+000	3.9326688E+002
5.069045871945127E+002	1.3691658E+000	3.9403049E+002
5.070045871919865E+002	1.3691658E+000	3.9492145E+002
5.071045871894603E+002	1.3689940E+000	3.9466690E+002
5.072045871869341E+002	1.3690895E+000	3.9453964E+002
5.073045871844079E+002	1.3690513E+000	3.9453964E+002
5.074045871818817E+002	1.3692803E+000	3.9453964E+002
5.075045871793554E+002	1.3690513E+000	3.9543051E+002
5.076045871768292E+002	1.3692231E+000	3.9530325E+002
5.077045871743030E+002	1.3694521E+000	3.9428510E+002
5.078045871717768E+002	1.3694139E+000	3.9453964E+002
5.079045871692506E+002	1.3690895E+000	3.9492145E+002
5.080045871667244E+002	1.3691467E+000	3.9186691E+002
5.081045871641982E+002	1.3690513E+000	3.9441235E+002
5.082045871616720E+002	1.3692422E+000	3.9390323E+002
5.083045871591457E+002	1.3691849E+000	3.9543051E+002
5.084045871566195E+002	1.3692994E+000	3.9441235E+002
5.085045871540933E+002	1.3694521E+000	3.9339417E+002
5.086045871515671E+002	1.3690132E+000	3.9403049E+002
5.087045871490409E+002	1.3690895E+000	3.9517593E+002
5.088045871465147E+002	1.3691658E+000	3.9593961E+002
5.089045871439885E+002	1.3691467E+000	3.9504871E+002
5.090045871414623E+002	1.3690704E+000	3.9517593E+002
5.091045871389360E+002	1.3692613E+000	3.9441235E+002
5.092045871364098E+002	1.3691467E+000	3.9466690E+002
5.093045871338836E+002	1.3692994E+000	3.9441235E+002
5.094045871313574E+002	1.3690323E+000	3.9364868E+002
5.095045871288312E+002	1.3692039E+000	3.9492145E+002
5.096045871263050E+002	1.3691658E+000	3.9403049E+002
5.097045871237788E+002	1.3691849E+000	3.9504871E+002
5.098045871212526E+002	1.3691467E+000	3.9390323E+002
5.099045871187263E+002	1.3689749E+000	3.9453964E+002
5.100045871162001E+002	1.3692803E+000	3.9466690E+002
5.101045871136739E+002	1.3694329E+000	3.9492145E+002
5.102045871111477E+002	1.3693948E+000	3.9390323E+002
5.103045871086215E+002	1.3690513E+000	3.9543051E+002
5.104045871060953E+002	1.3692422E+000	3.9466690E+002
5.105045871035691E+002	1.3692994E+000	3.9390323E+002
5.106045871010429E+002	1.3693757E+000	3.9492145E+002
5.107045870985166E+002	1.3692994E+000	3.9453964E+002
5.108045870959904E+002	1.3691467E+000	3.9504871E+002
5.109045870934642E+002	1.3690513E+000	3.9492145E+002
5.110045870909380E+002	1.3692422E+000	3.9403049E+002
5.111045870884118E+002	1.3691849E+000	3.9339417E+002
5.112045870858856E+002	1.3692231E+000	3.9453964E+002
5.113045870833594E+002	1.3692994E+000	3.9581235E+002
5.114045870808332E+002	1.3691086E+000	3.9606689E+002
5.115045870783069E+002	1.3690704E+000	3.9390323E+002
5.116045870757807E+002	1.3692039E+000	3.9453964E+002
5.117045870732545E+002	1.3691086E+000	3.9466690E+002
5.118045870707283E+002	1.3692613E+000	3.9555780E+002
5.119045870682021E+002	1.3695475E+000	3.9530325E+002
5.120045870656759E+002	1.3692803E+000	3.9517593E+002
5.121045870631497E+002	1.3692803E+000	3.9479413E+002
5.122045870606235E+002	1.3694712E+000	3.9466690E+002
5.123045870580972E+002	1.3694139E+000	3.9441235E+002
5.124045870555710E+002	1.3692422E+000	3.9377597E+002
5.125045870530448E+002	1.3694521E+000	3.9530325E+002
5.126045870505186E+002	1.3692803E+000	3.9364868E+002
5.127045870479924E+002	1.3691276E+000	3.9453964E+002
5.128045870454662E+002	1.3693566E+000	3.9352142E+002
5.129045870429400E+002	1.3692613E+000	3.9428510E+002
5.130045870404138E+002	1.3692994E+000	3.9492145E+002
5.131045870378875E+002	1.3696238E+000	3.9492145E+002
5.132045870353613E+002	1.3693376E+000	3.9403049E+002
5.133045870328351E+002	1.3692613E+000	3.9441235E+002
5.134045870303089E+002	1.3694712E+000	3.9453964E+002
5.135045870277827E+002	1.3693948E+000	3.9555780E+002
5.136045870252565E+002	1.3694903E+000	3.9492145E+002
5.137045870227303E+002	1.3694329E+000	3.9339417E+002
5.138045870202041E+002	1.3693566E+000	3.9403049E+002
5.139045870176778E+002	1.3695856E+000	3.9415778E+002
5.140045870151516E+002	1.3695475E+000	3.9326688E+002
5.141045870126254E+002	1.3691658E+000	3.9530325E+002
5.142045870100992E+002	1.3694139E+000	3.9543051E+002
5.143045870075730E+002	1.3692994E+000	3.9479413E+002
5.144045870050468E+002	1.3691467E+000	3.9492145E+002
5.145045870025206E+002	1.3693757E+000	3.9390323E+002
5.146045869999944E+002	1.3694329E+000	3.9466690E+002
5.147045869974681E+002	1.3694329E+000	3.9415778E+002
5.148045869949419E+002	1.3691276E+000	3.9339417E+002
5.149045869924157E+002	1.3694903E+000	3.9466690E+002
5.150045869898895E+002	1.3692422E+000	3.9466690E+002
5.151045869873633E+002	1.3689749E+000	3.9326688E+002
5.152045869848371E+002	1.3692039E+000	3.9288507E+002
5.153045869823109E+002	1.3692422E+000	3.9428510E+002
5.154045869797847E+002	1.3692039E+000	3.9466690E+002
5.155045869772584E+002	1.3690704E+000	3.9530325E+002
5.156045869747322E+002	1.3693185E+000	3.9403049E+002
5.157045869722060E+002	1.3694521E+000	3.9441235E+002
5.158045869696798E+002	1.3692039E+000	3.9428510E+002
5.159045869671536E+002	1.3692039E+000	3.9377597E+002
5.160045869646274E+002	1.3691276E+000	3.9453964E+002
5.161045869621012E+002	1.3691276E+000	3.9403049E+002
5.162045869595750E+002	1.3695093E+000	3.9517593E+002
5.163045869570487E+002	1.3690704E+000	3.9415778E+002
5.164045869545225E+002	1.3692039E+000	3.9339417E+002
5.165045869519963E+002	1.3691849E+000	3.9352142E+002
5.166045869494701E+002	1.3692039E+000	3.9492145E+002
5.167045869469439E+002	1.3692803E+000	3.9326688E+002
5.168045869444177E+002	1.3689177E+000	3.9466690E+002
5.169045869418915E+002	1.3691086E+000	3.9339417E+002
5.170045869393653E+002	1.3692422E+000	3.9517593E+002
5.171045869368390E+002	1.3692613E+000	3.9479413E+002
5.172045869343128E+002	1.3690132E+000	3.9593961E+002
5.173045869317866E+002	1.3690323E+000	3.9352142E+002
5.174045869292604E+002	1.3691658E+000	3.9403049E+002
5.175045869267342E+002	1.3691849E+000	3.9403049E+002
5.176045869242080E+002	1.3692994E+000	3.9479413E+002
5.177045869216818E+002	1.3693757E+000	3.9415778E+002
5.178045869191556E+002	1.3691086E+000	3.9428510E+002
5.179045869166293E+002	1.3692422E+000	3.9593961E+002
5.180045869141031E+002	1.3692994E+000	3.9543051E+002
5.181045869115769E+002	1.3690704E+000	3.9466690E+002
5.182045869090507E+002	1.3691849E+000	3.9504871E+002
5.183045869065245E+002	1.3690895E+000	3.9606689E+002
5.184045869039983E+002	1.3691467E+000	3.9530325E+002
5.185045869014721E+002	1.3690895E+000	3.9504871E+002
5.186045868989459E+002	1.3688796E+000	3.9543051E+002
5.187045868964196E+002	1.3690513E+000	3.9364868E+002
5.188045868938934E+002	1.3691849E+000	3.9657599E+002
5.189045868913672E+002	1.3692039E+000	3.9530325E+002
5.190045868888410E+002	1.3692039E+000	3.9530325E+002
5.191045868863148E+002	1.3690895E+000	3.9390323E+002
5.192045868837886E+002	1.3691467E+000	3.9466690E+002
5.193045868812624E+002	1.3692613E+000	3.9504871E+002
5.194045868787362E+002	1.3692994E+000	3.9364868E+002
5.195045868762099E+002	1.3692803E+000	3.9479413E+002
5.196045868736837E+002	1.3691658E+000	3.9441235E+002
5.197045868711575E+002	1.3692422E+000	3.9403049E+002
5.198045868686313E+002	1.3693757E+000	3.9530325E+002
5.199045868661051E+002	1.3692613E+000	3.9492145E+002
5.200045868635789E+002	1.3694139E+000	3.9326688E+002
5.201045868610527E+002	1.3693376E+000	3.9441235E+002
5.202045868585265E+002	1.3691086E+000	3.9390323E+002
5.203045868560002E+002	1.3692422E+000	3.9390323E+002
5.204045868534740E+002	1.3692422E+000	3.9441235E+002
5.205045868509478E+002	1.3692613E+000	3.9466690E+002
5.206045868484216E+002	1.3691276E+000	3.9543051E+002
5.207045868458954E+002	1.3693185E+000	3.9530325E+002
5.208045868433692E+002	1.3692039E+000	3.9581235E+002
5.209045868408430E+002	1.3691849E+000	3.9530325E+002
5.210045868383168E+002	1.3692613E+000	3.9466690E+002
5.211045868357905E+002	1.3695284E+000	3.9415778E+002
5.212045868332643E+002	1.3692422E+000	3.9466690E+002
5.213045868307381E+002	1.3691849E+000	3.9441235E+002
5.214045868282119E+002	1.3694903E+000	3.9517593E+002
5.215045868256857E+002	1.3694139E+000	3.9453964E+002
5.216045868231595E+002	1.3691658E+000	3.9504871E+002
5.217045868206333E+002	1.3690895E+000	3.9504871E+002
5.218045868181071E+002	1.3689368E+000	3.9517593E+002
5.219045868155808E+002	1.3692231E+000	3.9428510E+002
5.220045868130546E+002	1.3691467E+000	3.9543051E+002
5.221045868105284E+002	1.3692803E+000	3.9568509E+002
5.222045868080022E+002	1.3694521E+000	3.9466690E+002
5.223045868054760E+002	1.3692994E+000	3.9504871E+002
5.224045868029498E+002	1.3692422E+000	3.9479413E+002
5.225045868004236E+002	1.3692613E+000	3.9504871E+002
5.226045867978974E+002	1.3693948E+000	3.9530325E+002
5.227045867953711E+002	1.3695093E+000	3.9453964E+002
5.228045867928449E+002	1.3692994E+000	3.9428510E+002
5.229045867903187E+002	1.3693185E+000	3.9517593E+002
5.230045867877925E+002	1.3693948E+000	3.9479413E+002
5.231045867852663E+002	1.3692803E+000	3.9441235E+002
5.232045867827401E+002	1.3692231E+000	3.9466690E+002
5.233045867802139E+002	1.3691467E+000	3.9390323E+002
5.234045867776877E+002	1.3690704E+000	3.9453964E+002
5.235045867751614E+002	1.3690895E+000	3.9403049E+002
5.236045867726352E+002	1.3692803E+000	3.9504871E+002
5.237045867701090E+002	1.3694521E+000	3.9377597E+002
5.238045867675828E+002	1.3693566E+000	3.9492145E+002
5.239045867650566E+002	1.3692994E+000	3.9568509E+002
5.240045867625304E+002	1.3693566E+000	3.9403049E+002
5.241045867600042E+002	1.3693757E+000	3.9415778E+002
5.242045867574780E+002	1.3692613E+000	3.9517593E+002
5.243045867549517E+002	1.3692613E+000	3.9403049E+002
5.244045867524255E+002	1.3694521E+000	3.9530325E+002
5.245045867498993E+002	1.3692231E+000	3.9543051E+002
5.246045867473731E+002	1.3692422E+000	3.9479413E+002
5.247045867448469E+002	1.3694329E+000	3.9543051E+002
5.248045867423207E+002	1.3692994E+000	3.9326688E+002
5.249045867397945E+002	1.3692613E+000	3.9504871E+002
5.250045867372683E+002	1.3693566E+000	3.9441235E+002
5.251045867347420E+002	1.3692803E+000	3.9441235E+002
5.252045867322158E+002	1.3691658E+000	3.9403049E+002
5.253045867296896E+002	1.3693566E+000	3.9479413E+002
5.254045867271634E+002	1.3694139E+000	3.9504871E+002
5.255045867246372E+002	1.3692803E+000	3.9453964E+002
5.256045867221110E+002	1.3692231E+000	3.9466690E+002
5.257045867195848E+002	1.3692803E+000	3.9504871E+002
5.258045867170586E+002	1.3693185E+000	3.9428510E+002
5.259045867145323E+002	1.3694521E+000	3.9479413E+002
5.260045867120061E+002	1.3693185E+000	3.9441235E+002
5.261045867094799E+002	1.3692422E+000	3.9313962E+002
5.262045867069537E+002	1.3691276E+000	3.9504871E+002
5.263045867044275E+002	1.3692039E+000	3.9555780E+002
5.264045867019013E+002	1.3695666E+000	3.9441235E+002
5.265045866993751E+002	1.3693757E+000	3.9593961E+002
5.266045866968489E+002	1.3690895E+000	3.9441235E+002
5.267045866943226E+002	1.3692039E+000	3.9543051E+002
5.268045866917964E+002	1.3692994E+000	3.9517593E+002
5.269045866892702E+002	1.3692803E+000	3.9492145E+002
5.270045866867440E+002	1.3694329E+000	3.9530325E+002
5.271045866842178E+002	1.3691849E+000	3.9415778E+002
5.272045866816916E+002	1.3692422E+000	3.9453964E+002
5.273045866791654E+002	1.3694521E+000	3.9390323E+002
5.274045866766392E+002	1.3693185E+000	3.9352142E+002
5.275045866741129E+002	1.3693948E+000	3.9441235E+002
5.276045866715867E+002	1.3692613E+000	3.9453964E+002
5.277045866690605E+002	1.3692613E+000	3.9441235E+002
5.278045866665343E+002	1.3692231E+000	3.9504871E+002
5.279045866640081E+002	1.3694903E+000	3.9479413E+002
5.280045866614819E+002	1.3693566E+000	3.9377597E+002
5.281045866589557E+002	1.3693185E+000	3.9644870E+002
5.282045866564295E+002	1.3691849E+000	3.9492145E+002
5.283045866539032E+002	1.3694139E+000	3.9466690E+002
5.284045866513770E+002	1.3692803E+000	3.9466690E+002
5.285045866488508E+002	1.3694329E+000	3.9453964E+002
5.286045866463246E+002	1.3693185E+000	3.9492145E+002
5.287045866437984E+002	1.3695856E+000	3.9390323E+002
5.288045866412722E+002	1.3692231E+000	3.9555780E+002
5.289045866387460E+002	1.3691086E+000	3.9466690E+002
5.290045866362198E+002	1.3692422E+000	3.9568509E+002
5.291045866336935E+002	1.3693566E+000	3.9504871E+002
5.292045866311673E+002	1.3693757E+000	3.9530325E+002
5.293045866286411E+002	1.3692039E+000	3.9428510E+002
5.294045866261149E+002	1.3697574E+000	3.9504871E+002
5.295045866235887E+002	1.3701582E+000	3.9606689E+002
5.296045866210625E+002	1.3703490E+000	3.9415778E+002
5.297045866185363E+002	1.3701963E+000	3.9517593E+002
5.298045866160101E+002	1.3700627E+000	3.9390323E+002
5.299045866134838E+002	1.3696620E+000	3.9301233E+002
5.300045866109576E+002	1.3695666E+000	3.9390323E+002
5.301045866084314E+002	1.3695666E+000	3.9466690E+002
5.302045866059052E+002	1.3696429E+000	3.9568509E+002
5.303045866033790E+002	1.3694903E+000	3.9428510E+002
5.304045866008528E+002	1.3693757E+000	3.9530325E+002
5.305045865983266E+002	1.3691086E+000	3.9441235E+002
5.306045865958004E+002	1.3694712E+000	3.9441235E+002
5.307045865932741E+002	1.3693376E+000	3.9313962E+002
5.308045865907479E+002	1.3691849E+000	3.9377597E+002
5.309045865882217E+002	1.3692231E+000	3.9441235E+002
5.310045865856955E+002	1.3691467E+000	3.9517593E+002
5.311045865831693E+002	1.3694139E+000	3.9517593E+002
5.312045865806431E+002	1.3693185E+000	3.9453964E+002
5.313045865781169E+002	1.3693566E+000	3.9466690E+002
5.314045865755907E+002	1.3695856E+000	3.9543051E+002
5.315045865730644E+002	1.3695284E+000	3.9364868E+002
5.316045865705382E+002	1.3696429E+000	3.9415778E+002
5.317045865680120E+002	1.3693948E+000	3.9403049E+002
5.318045865654858E+002	1.3694903E+000	3.9403049E+002
5.319045865629596E+002	1.3695666E+000	3.9504871E+002
5.320045865604334E+002	1.3693948E+000	3.9377597E+002
5.321045865579072E+002	1.3695284E+000	3.9390323E+002
5.322045865553810E+002	1.3692613E+000	3.9466690E+002
5.323045865528547E+002	1.3694521E+000	3.9466690E+002
5.324045865503285E+002	1.3692803E+000	3.9504871E+002
5.325045865478023E+002	1.3692613E+000	3.9492145E+002
5.326045865452761E+002	1.3692803E+000	3.9504871E+002
5.327045865427499E+002	1.3691276E+000	3.9479413E+002
5.328045865402237E+002	1.3692994E+000	3.9530325E+002
5.329045865376975E+002	1.3693185E+000	3.9415778E+002
5.330045865351713E+002	1.3693566E+000	3.9390323E+002
5.331045865326450E+002	1.3693566E+000	3.9441235E+002
5.332045865301188E+002	1.3694329E+000	3.9530325E+002
5.333045865275926E+002	1.3692994E+000	3.9593961E+002
5.334045865250664E+002	1.3693376E+000	3.9492145E+002
5.335045865225402E+002	1.3694329E+000	3.9543051E+002
5.336045865200140E+002	1.3694903E+000	3.9593961E+002
5.337045865174878E+002	1.3694521E+000	3.9479413E+002
5.338045865149616E+002	1.3692803E+000	3.9415778E+002
5.339045865124353E+002	1.3692039E+000	3.9390323E+002
5.340045865099091E+002	1.3692994E+000	3.9568509E+002
5.341045865073829E+002	1.3692613E+000	3.9453964E+002
5.342045865048567E+002	1.3693376E+000	3.9415778E+002
5.343045865023305E+002	1.3694521E+000	3.9352142E+002
5.344045864998043E+002	1.3692613E+000	3.9517593E+002
5.345045864972781E+002	1.3693757E+000	3.9428510E+002
5.346045864947519E+002	1.3692994E+000	3.9606689E+002
5.347045864922256E+002	1.3693948E+000	3.9581235E+002
5.348045864896994E+002	1.3694521E+000	3.9517593E+002
5.349045864871732E+002	1.3695856E+000	3.9517593E+002
5.350045864846470E+002	1.3692803E+000	3.9453964E+002
5.351045864821208E+002	1.3692422E+000	3.9479413E+002
5.352045864795946E+002	1.3695856E+000	3.9466690E+002
5.353045864770684E+002	1.3692803E+000	3.9339417E+002
5.354045864745422E+002	1.3692994E+000	3.9441235E+002
5.355045864720159E+002	1.3693376E+000	3.9415778E+002
5.356045864694897E+002	1.3691849E+000	3.9377597E+002
5.357045864669635E+002	1.3691849E+000	3.9428510E+002
5.358045864644373E+002	1.3692422E+000	3.9453964E+002
5.359045864619111E+002	1.3693376E+000	3.9428510E+002
5.360045864593849E+002	1.3692231E+000	3.9441235E+002
5.361045864568587E+002	1.3693948E+000	3.9606689E+002
5.362045864543325E+002	1.3692613E+000	3.9428510E+002
5.363045864518062E+002	1.3693376E+000	3.9606689E+002
5.364045864492800E+002	1.3693757E+000	3.9466690E+002
5.365045864467538E+002	1.3692422E+000	3.9364868E+002
5.366045864442276E+002	1.3692039E+000	3.9530325E+002
5.367045864417014E+002	1.3692231E+000	3.9403049E+002
5.368045864391752E+002	1.3690323E+000	3.9504871E+002
5.369045864366490E+002	1.3692803E+000	3.9517593E+002
5.370045864341228E+002	1.3693948E+000	3.9441235E+002
5.371045864315965E+002	1.3691658E+000	3.9415778E+002
5.372045864290703E+002	1.3692231E+000	3.9517593E+002
5.373045864265441E+002	1.3694712E+000	3.9441235E+002
5.374045864240179E+002	1.3692422E+000	3.9492145E+002
5.375045864214917E+002	1.3692039E+000	3.9364868E+002
5.376045864189655E+002	1.3694712E+000	3.9415778E+002
5.377045864164393E+002	1.3692422E+000	3.9428510E+002
5.378045864139131E+002	1.3692231E+000	3.9352142E+002
5.379045864113868E+002	1.3692613E+000	3.9377597E+002
5.380045864088606E+002	1.3691467E+000	3.9504871E+002
5.381045864063344E+002	1.3693185E+000	3.9415778E+002
5.382045864038082E+002	1.3693757E+000	3.9492145E+002
5.383045864012820E+002	1.3695856E+000	3.9301233E+002
5.384045863987558E+002	1.3695093E+000	3.9441235E+002
5.385045863962296E+002	1.3693566E+000	3.9441235E+002
5.386045863937034E+002	1.3695284E+000	3.9568509E+002
5.387045863911771E+002	1.3693757E+000	3.9453964E+002
5.388045863886509E+002	1.3692613E+000	3.9453964E+002
5.389045863861247E+002	1.3695284E+000	3.9479413E+002
5.390045863835985E+002	1.3694903E+000	3.9504871E+002
5.391045863810723E+002	1.3695093E+000	3.9606689E+002
5.392045863785461E+002	1.3693566E+000	3.9504871E+002
5.393045863760199E+002	1.3695093E+000	3.9504871E+002
5.394045863734937E+002	1.3693185E+000	3.9364868E+002
5.395045863709674E+002	1.3693948E+000	3.9390323E+002
5.396045863684412E+002	1.3691086E+000	3.9453964E+002
5.397045863659150E+002	1.3690895E+000	3.9530325E+002
5.398045863633888E+002	1.3694329E+000	3.9530325E+002
5.399045863608626E+002	1.3692803E+000	3.9415778E+002
5.400045863583364E+002	1.3693376E+000	3.9415778E+002
5.401045863558102E+002	1.3694139E+000	3.9453964E+002
5.402045863532840E+002	1.3693757E+000	3.9364868E+002
5.403045863507577E+002	1.3695475E+000	3.9326688E+002
5.404045863482315E+002	1.3694712E+000	3.9504871E+002
5.405045863457053E+002	1.3694521E+000	3.9479413E+002
5.406045863431791E+002	1.3694139E+000	3.9441235E+002
5.407045863406529E+002	1.3693948E+000	3.9479413E+002
5.408045863381267E+002	1.3695093E+000	3.9377597E+002
5.409045863356005E+002	1.3693376E+000	3.9453964E+002
5.410045863330743E+002	1.3693948E+000	3.9517593E+002
5.411045863305480E+002	1.3694903E+000	3.9504871E+002
5.412045863280218E+002	1.3694712E+000	3.9479413E+002
5.413045863254956E+002	1.3694139E+000	3.9517593E+002
5.414045863229694E+002	1.3694329E+000	3.9441235E+002
5.415045863204432E+002	1.3692994E+000	3.9492145E+002
5.416045863179170E+002	1.3693757E+000	3.9568509E+002
5.417045863153908E+002	1.3692994E+000	3.9352142E+002
5.418045863128646E+002	1.3692613E+000	3.9428510E+002
5.419045863103383E+002	1.3695093E+000	3.9250323E+002
5.420045863078121E+002	1.3694903E+000	3.9428510E+002
5.421045863052859E+002	1.3696811E+000	3.9377597E+002
5.422045863027597E+002	1.3692231E+000	3.9504871E+002
5.423045863002335E+002	1.3693185E+000	3.9555780E+002
5.424045862977073E+002	1.3696047E+000	3.9466690E+002
5.425045862951811E+002	1.3693566E+000	3.9517593E+002
5.426045862926549E+002	1.3694139E+000	3.9530325E+002
5.427045862901286E+002	1.3693757E+000	3.9428510E+002
5.428045862876024E+002	1.3695284E+000	3.9441235E+002
5.429045862850762E+002	1.3694712E+000	3.9441235E+002
5.430045862825500E+002	1.3691086E+000	3.9377597E+002
5.431045862800238E+002	1.3693185E+000	3.9504871E+002
5.432045862774976E+002	1.3692422E+000	3.9428510E+002
5.433045862749714E+002	1.3694903E+000	3.9492145E+002
5.434045862724452E+002	1.3694903E+000	3.9479413E+002
5.435045862699189E+002	1.3694712E+000	3.9530325E+002
5.436045862673927E+002	1.3694903E+000	3.9632141E+002
5.437045862648665E+002	1.3694139E+000	3.9453964E+002
5.438045862623403E+002	1.3694903E+000	3.9466690E+002
5.439045862598141E+002	1.3693948E+000	3.9415778E+002
5.440045862572879E+002	1.3695284E+000	3.9364868E+002
5.441045862547617E+002	1.3697383E+000	3.9453964E+002
5.442045862522355E+002	1.3693566E+000	3.9504871E+002
5.443045862497092E+002	1.3694521E+000	3.9364868E+002
5.444045862471830E+002	1.3695284E+000	3.9377597E+002
5.445045862446568E+002	1.3697765E+000	3.9390323E+002
5.446045862421306E+002	1.3693566E+000	3.9517593E+002
5.447045862396044E+002	1.3693948E+000	3.9441235E+002
5.448045862370782E+002	1.3693757E+000	3.9339417E+002
5.449045862345520E+002	1.3695856E+000	3.9492145E+002
5.450045862320258E+002	1.3693757E+000	3.9619418E+002
5.451045862294995E+002	1.3693185E+000	3.9403049E+002
5.452045862269733E+002	1.3694712E+000	3.9364868E+002
5.453045862244471E+002	1.3693757E+000	3.9619418E+002
5.454045862219209E+002	1.3694139E+000	3.9479413E+002
5.455045862193947E+002	1.3692803E+000	3.9479413E+002
5.456045862168685E+002	1.3695666E+000	3.9517593E+002
5.457045862143423E+002	1.3694903E+000	3.9504871E+002
5.458045862118161E+002	1.3692803E+000	3.9441235E+002
5.459045862092898E+002	1.3693757E+000	3.9352142E+002
5.460045862067636E+002	1.3693376E+000	3.9377597E+002
5.461045862042374E+002	1.3696238E+000	3.9313962E+002
5.462045862017112E+002	1.3692039E+000	3.9479413E+002
5.463045861991850E+002	1.3694329E+000	3.9364868E+002
5.464045861966588E+002	1.3696047E+000	3.9301233E+002
5.465045861941326E+002	1.3694712E+000	3.9441235E+002
5.466045861916064E+002	1.3694903E+000	3.9466690E+002
5.467045861890801E+002	1.3695475E+000	3.9415778E+002
5.468045861865539E+002	1.3692803E+000	3.9593961E+002
5.469045861840277E+002	1.3695093E+000	3.9479413E+002
5.470045861815015E+002	1.3693376E+000	3.9428510E+002
5.471045861789753E+002	1.3694521E+000	3.9492145E+002
5.472045861764491E+002	1.3694329E+000	3.9517593E+002
5.473045861739229E+002	1.3694139E+000	3.9428510E+002
5.474045861713967E+002	1.3697002E+000	3.9632141E+002
5.475045861688704E+002	1.3694712E+000	3.9504871E+002
5.476045861663442E+002	1.3694139E+000	3.9352142E+002
5.477045861638180E+002	1.3696047E+000	3.9543051E+002
5.478045861612918E+002	1.3695475E+000	3.9492145E+002
5.479045861587656E+002	1.3693566E+000	3.9466690E+002
5.480045861562394E+002	1.3695093E+000	3.9415778E+002
5.481045861537132E+002	1.3693948E+000	3.9364868E+002
5.482045861511870E+002	1.3694521E+000	3.9301233E+002
5.483045861486607E+002	1.3694139E+000	3.9428510E+002
5.484045861461345E+002	1.3696429E+000	3.9275778E+002
5.485045861436083E+002	1.3693948E+000	3.9428510E+002
5.486045861410821E+002	1.3694139E+000	3.9364868E+002
5.487045861385559E+002	1.3696620E+000	3.9339417E+002
5.488045861360297E+002	1.3695284E+000	3.9530325E+002
5.489045861335035E+002	1.3693376E+000	3.9593961E+002
5.490045861309773E+002	1.3694329E+000	3.9530325E+002
5.491045861284510E+002	1.3695856E+000	3.9453964E+002
5.492045861259248E+002	1.3694329E+000	3.9453964E+002
5.493045861233986E+002	1.3695093E+000	3.9453964E+002
5.494045861208724E+002	1.3694139E+000	3.9479413E+002
5.495045861183462E+002	1.3694329E+000	3.9352142E+002
5.496045861158200E+002	1.3695475E+000	3.9593961E+002
5.497045861132938E+002	1.3695666E+000	3.9352142E+002
5.498045861107676E+002	1.3695093E+000	3.9543051E+002
5.499045861082413E+002	1.3698146E+000	3.9581235E+002
5.500045861057151E+002	1.3694521E+000	3.9504871E+002
5.501045861031889E+002	1.3694139E+000	3.9415778E+002
5.502045861006627E+002	1.3693566E+000	3.9352142E+002
5.503045860981365E+002	1.3696620E+000	3.9504871E+002
5.504045860956103E+002	1.3694139E+000	3.9568509E+002
5.505045860930841E+002	1.3694903E+000	3.9352142E+002
5.506045860905579E+002	1.3695475E+000	3.9479413E+002
5.507045860880316E+002	1.3694903E+000	3.9555780E+002
5.508045860855054E+002	1.3693757E+000	3.9581235E+002
5.509045860829792E+002	1.3693948E+000	3.9568509E+002
5.510045860804530E+002	1.3694903E+000	3.9403049E+002
5.511045860779268E+002	1.3695284E+000	3.9377597E+002
5.512045860754006E+002	1.3693566E+000	3.9428510E+002
5.513045860728744E+002	1.3695475E+000	3.9466690E+002
5.514045860703482E+002	1.3694521E+000	3.9466690E+002
5.515045860678219E+002	1.3693948E+000	3.9517593E+002
5.516045860652957E+002	1.3694329E+000	3.9479413E+002
5.517045860627695E+002	1.3695475E+000	3.9377597E+002
5.518045860602433E+002	1.3693185E+000	3.9632141E+002
5.519045860577171E+002	1.3696047E+000	3.9377597E+002
5.520045860551909E+002	1.3694903E+000	3.9530325E+002
5.521045860526647E+002	1.3696620E+000	3.9543051E+002
5.522045860501385E+002	1.3696620E+000	3.9479413E+002
5.523045860476122E+002	1.3695093E+000	3.9453964E+002
5.524045860450860E+002	1.3697193E+000	3.9593961E+002
5.525045860425598E+002	1.3696620E+000	3.9492145E+002
5.526045860400336E+002	1.3695093E+000	3.9453964E+002
5.527045860375074E+002	1.3697383E+000	3.9428510E+002
5.528045860349812E+002	1.3695093E+000	3.9352142E+002
5.529045860324550E+002	1.3695284E+000	3.9364868E+002
5.530045860299288E+002	1.3695856E+000	3.9517593E+002
5.531045860274025E+002	1.3694903E+000	3.9492145E+002
5.532045860248763E+002	1.3693185E+000	3.9555780E+002
5.533045860223501E+002	1.3693376E+000	3.9466690E+002
5.534045860198239E+002	1.3694139E+000	3.9479413E+002
5.535045860172977E+002	1.3692231E+000	3.9428510E+002
5.536045860147715E+002	1.3694712E+000	3.9530325E+002
5.537045860122453E+002	1.3695475E+000	3.9428510E+002
5.538045860097191E+002	1.3694903E+000	3.9403049E+002
5.539045860071928E+002	1.3695284E+000	3.9377597E+002
